order_id,date,product_id,quantity,unit_price,customer_id,region,product_name,category,supplier,customer_name,age,gender,city,total_sales,year,month,age_group
O000176,2024-06-18,P00489,9,336.14,C01859,West,Reality,Electronics,Wood-Johnson,Tanner Phillips,25,Female,Port Robertfort,3025.2599999999998,2024,6,36-45
O000177,2024-09-24,P00360,7,478.73,C00791,West,Education,Home,Holden LLC,Patricia Walton,69,Male,Port Leslie,3351.11,2024,9,
O000178,2024-09-19,P00160,5,304.7,C00527,West,Network,Electronics,Robbins-Roman,Jacob Barnes,38,Male,Timothybury,1523.5,2024,9,46-55
O000179,2024-03-09,P00194,8,232.06,C00426,North,Sign,Electronics,Watson-Lee,Crystal Taylor,60,Female,West Michelle,1856.48,2024,3,66+
O000180,2023-10-04,P00219,4,313.73,C00762,South,Play,Beauty,Montes Ltd,Sabrina Smith,19,Male,West Brian,1254.92,2023,10,26-35
O000181,2024-09-29,P00250,7,105.63,C01754,South,Off,Home,"Jones, Powell and Murphy",Jordan Jacobson,53,Other,South Rickychester,739.41,2024,9,56-65
O000182,2024-11-16,P00409,1,35.3,C00388,East,Cup,Toys,Brown-Perry,Melissa Phelps,19,Male,New Williamstad,35.3,2024,11,26-35
O000183,2023-06-22,P00295,6,386.5,C01067,North,Enough,Clothing,Hinton LLC,Sara Lopez,31,Female,New Kristenville,2319.0,2023,6,36-45
O000184,2024-02-25,P00042,2,183.03,C01472,North,To,Electronics,"Johnson, Bailey and Smith",Krystal Morris,25,Male,Derrickfurt,366.06,2024,2,36-45
O000185,2024-07-25,P00224,2,96.3,C01508,South,Prove,Electronics,Wilson-Cross,Mariah Lee,56,Male,West Raymondshire,192.6,2024,7,66+
O000186,2025-03-16,P00185,5,22.91,C01710,North,Business,Toys,Watson-Lee,Lawrence Mason,38,Male,New Alexandra,114.55,2025,3,46-55
O000187,2024-06-20,P00076,5,171.73,C01684,South,Ability,Home,Short Ltd,Breanna Proctor,30,Male,Port Daniel,858.65,2024,6,36-45
O000188,2024-09-30,P00497,8,271.64,C00606,East,Hotel,Electronics,"Phillips, Sweeney and Mullen",Miranda Sanford,25,Male,Lake Christian,2173.12,2024,9,36-45
O000189,2023-05-25,P00060,1,239.23,C01448,East,Ever,Home,Hinton LLC,Michelle Boone,45,Male,Alexanderland,239.23,2023,5,56-65
O000190,2024-10-17,P00292,9,35.91,C01234,North,Color,Clothing,"Klein, Robinson and Miller",Timothy Richardson,64,Other,Kellyport,323.18999999999994,2024,10,66+
O000191,2024-10-13,P00332,1,444.75,C01203,North,Sound,Home,Cooper-Haley,Luis Cooper,52,Male,Christophermouth,444.75,2024,10,56-65
O000192,2024-01-16,P00242,6,467.99,C01715,North,Measure,Toys,Jordan-Butler,Aaron Knight,48,Female,Justinborough,2807.94,2024,1,56-65
O000193,2024-05-28,P00048,6,39.46,C00293,East,Health,Beauty,"Chang, Mooney and Burgess",Thomas Howe,26,Female,New Jasonstad,236.76,2024,5,36-45
O000194,2025-02-03,P00434,1,309.0,C01752,East,Political,Clothing,"Klein, Robinson and Miller",Roger Ryan,28,Male,Davidburgh,309.0,2025,2,36-45
O000195,2023-11-16,P00242,9,475.9,C01733,South,Measure,Toys,Jordan-Butler,Tamara Pierce,24,Female,East Cheryl,4283.099999999999,2023,11,26-35
O000196,2024-02-14,P00371,9,32.37,C00147,North,Almost,Toys,Jordan-Butler,Kenneth Keller,49,Other,West Robert,291.33,2024,2,56-65
O000197,2024-06-28,P00240,5,104.75,C01199,West,Serious,Beauty,"Phillips, Sweeney and Mullen",Jesse Jones,43,Male,North Mark,523.75,2024,6,46-55
O000198,2024-01-20,P00371,5,306.79,C00875,North,Almost,Toys,Jordan-Butler,Jeremy Woods,67,Female,Callahanport,1533.95,2024,1,
O000199,2024-09-26,P00366,5,265.76,C00847,East,Type,Toys,Garcia Group,Christopher Gaines,43,Female,Callahanport,1328.8,2024,9,46-55
O000200,2024-08-09,P00286,6,130.13,C01158,West,Speak,Clothing,"Lucero, Martinez and Dalton",Dillon Hopkins,41,Other,South Tracy,780.78,2024,8,46-55
O000201,2024-08-31,P00485,2,199.71,C00022,North,Throughout,Home,Winters Inc,James Howard,44,Female,Alexanderland,399.42,2024,8,46-55
O000202,2023-06-25,P00307,9,441.53,C01509,East,Outside,Books,Taylor LLC,George Rose,22,Other,West Allisonburgh,3973.7699999999995,2023,6,26-35
O000203,2024-11-09,P00122,8,121.82,C01159,South,Light,Home,Johnson and Sons,Morgan Stewart,52,Other,New Devonhaven,974.56,2024,11,56-65
O000204,2023-06-04,P00395,5,112.82,C01566,South,A,Clothing,Morton and Sons,Deanna Pena,24,Male,Scottstad,564.0999999999999,2023,6,26-35
O000205,2023-10-28,P00043,4,392.34,C00080,West,Return,Home,Garcia Group,Travis Hunt,69,Female,New Devonhaven,1569.36,2023,10,
O000206,2024-04-15,P00027,8,186.11,C01997,West,Present,Books,"Johnson, Bailey and Smith",Cynthia Jones,51,Male,Christophertown,1488.88,2024,4,56-65
O000207,2025-04-20,P00204,1,386.25,C00555,East,Team,Clothing,Brown-Perry,Angela Hunter,37,Female,Danahaven,386.25,2025,4,46-55
O000208,2024-03-21,P00186,1,26.15,C00084,East,Message,Clothing,Ellis-Garcia,Melissa Holland,29,Male,North Ashleestad,26.15,2024,3,36-45
O000209,2024-05-28,P00106,8,308.87,C01467,North,Fish,Toys,Lloyd-Stark,Morgan Stewart,48,Other,Zacharyfurt,2470.96,2024,5,56-65
O000210,2024-11-23,P00456,5,486.42,C01989,West,Training,Books,Evans-Butler,Andrew Black,36,Male,South Tylermouth,2432.1,2024,11,46-55
O000211,2023-12-10,P00382,4,95.36,C01590,West,Like,Books,Fuentes Inc,Brady Daniels,18,Male,Erinshire,381.44,2023,12,26-35
O000212,2023-12-14,P00373,9,163.1,C00480,West,Try,Beauty,Bennett LLC,Kelly Haynes,66,Female,Timothybury,1467.8999999999999,2023,12,
O000213,2024-08-14,P00225,6,127.04,C00267,South,Current,Books,Morgan PLC,Jamie Riley,47,Other,West Lauren,762.24,2024,8,56-65
O000214,2025-02-20,P00220,8,218.94,C01597,North,Response,Books,Thomas PLC,Benjamin Skinner,47,Male,East Angelaburgh,1751.52,2025,2,56-65
O000215,2023-07-15,P00264,3,337.97,C00539,South,Ask,Clothing,Cooper-Haley,Robert Turner,46,Male,Smithview,1013.9100000000001,2023,7,56-65
O000216,2025-04-08,P00440,4,398.46,C00801,East,Risk,Toys,"Anderson, Nguyen and Graves",Eric Miller,38,Female,West Blaketown,1593.84,2025,4,46-55
O000217,2023-05-22,P00213,9,455.19,C01145,West,Technology,Toys,"Santiago, Harris and Lynch",Amy Hopkins,38,Other,Derrickfurt,4096.71,2023,5,46-55
O000218,2025-03-10,P00402,1,429.02,C01762,North,Manage,Beauty,"Smith, Miller and Jones",Shannon Fox,39,Other,Wandaborough,429.02,2025,3,46-55
O000219,2023-11-23,P00075,1,213.35,C00922,East,Process,Clothing,Garcia Group,Emma Aguilar,64,Male,Lake Robert,213.35,2023,11,66+
O000220,2023-07-17,P00477,8,401.72,C01726,South,Forward,Clothing,"Klein, Robinson and Miller",James Bennett,31,Female,Paulview,3213.76,2023,7,36-45
O000221,2025-02-26,P00199,8,191.49,C01216,East,Hot,Clothing,Thomas-Wu,Nicole Li,51,Male,Baileyfurt,1531.92,2025,2,56-65
O000222,2025-02-14,P00057,9,376.15,C01094,East,Level,Clothing,"Walker, Cruz and Garcia",Jose Neal,37,Other,Josephtown,3385.35,2025,2,46-55
O000223,2023-07-30,P00413,1,318.96,C01735,West,Third,Electronics,Brown-Johnson,Michael Smith,63,Other,Port Raymond,318.96,2023,7,66+
O000224,2023-11-09,P00256,7,362.65,C01231,South,Available,Toys,Martinez-Wilson,Jay Clarke,44,Female,Patrickton,2538.5499999999997,2023,11,46-55
O000225,2024-06-24,P00145,5,52.91,C00066,South,Under,Books,Watson-Lee,Michael Adams,32,Female,West Blaketown,264.54999999999995,2024,6,36-45
O000226,2025-03-05,P00062,2,53.68,C01698,West,Support,Electronics,Jenkins-Carr,Michael Galloway,66,Female,Romanfurt,107.36,2025,3,
O000227,2024-12-09,P00325,5,112.3,C00423,North,Government,Beauty,Navarro Inc,Nathan Beck,35,Male,New Jennifer,561.5,2024,12,46-55
O000228,2024-07-30,P00198,2,158.87,C00447,South,Discussion,Books,"White, Hunter and Scott",Lori Smith,57,Female,Port Frank,317.74,2024,7,66+
O000229,2024-01-15,P00473,6,487.69,C01079,South,Describe,Books,"Walker, Cruz and Garcia",Daniel King,69,Male,Wallaceview,2926.14,2024,1,
O000230,2023-11-03,P00173,8,306.01,C01637,West,Face,Books,Holden LLC,Matthew Simmons,49,Female,Port Davidfurt,2448.08,2023,11,56-65
O000231,2023-09-13,P00311,6,397.47,C01107,North,Foreign,Home,Marsh PLC,Mark Johnson,39,Male,Fieldsbury,2384.82,2023,9,46-55
O000232,2024-05-24,P00497,6,145.32,C01381,West,Hotel,Electronics,"Phillips, Sweeney and Mullen",Kevin Johnson,53,Male,West Raymondshire,871.92,2024,5,56-65
O000233,2025-01-13,P00417,4,42.93,C00280,East,Interest,Clothing,Smith PLC,Alexa Ewing,69,Other,New Robert,171.72,2025,1,
O000234,2024-03-24,P00111,8,28.53,C01945,North,Officer,Electronics,"Murphy, Watkins and Miller",William Delacruz,58,Other,Veronicaborough,228.24,2024,3,66+
O000235,2024-12-25,P00205,6,284.62,C00660,South,Assume,Home,Wilson-Cross,Ana Moon,25,Other,Brandiberg,1707.72,2024,12,36-45
O000236,2023-08-08,P00440,6,319.1,C00254,East,Risk,Toys,"Anderson, Nguyen and Graves",Gregory Foster,58,Other,Millermouth,1914.6000000000001,2023,8,66+
O000237,2025-03-24,P00450,8,462.65,C01929,East,Face,Electronics,Elliott Ltd,Richard Saunders,61,Male,West Andre,3701.2,2025,3,66+
O000238,2024-02-07,P00240,8,80.01,C01923,West,Serious,Beauty,"Phillips, Sweeney and Mullen",Christine Castro,27,Female,Petersonhaven,640.08,2024,2,36-45
O000239,2025-02-07,P00269,3,88.71,C01095,West,Blood,Books,"Carpenter, Moore and Hurst",Carlos Lee,28,Female,Brandiberg,266.13,2025,2,36-45
O000240,2025-01-27,P00410,6,488.78,C00657,East,Official,Clothing,"Henderson, Boyd and Shelton",Sheila Hopkins,55,Male,New Devonhaven,2932.68,2025,1,66+
O000241,2023-06-14,P00065,8,149.44,C01709,East,Whole,Clothing,Rodriguez-Brown,Daniel Morris,38,Other,Franciscoberg,1195.52,2023,6,46-55
O000242,2023-07-20,P00326,1,203.19,C00952,South,Single,Books,Rodriguez-Brown,Brandy Garner,47,Male,Teresachester,203.19,2023,7,56-65
O000243,2023-09-05,P00077,5,309.7,C00258,West,Population,Beauty,Thomas PLC,Jerry Strickland,44,Other,Hebertburgh,1548.5,2023,9,46-55
O000244,2025-03-16,P00415,7,335.83,C01012,East,Case,Electronics,Baxter PLC,Jody Schneider,62,Other,Lake Christian,2350.81,2025,3,66+
O000245,2025-02-27,P00169,5,425.44,C01968,East,Perform,Beauty,Rodriguez-Brown,Sonya Bowers,60,Female,Sarahtown,2127.2,2025,2,66+
O000246,2023-08-13,P00402,6,237.19,C00968,East,Manage,Beauty,"Smith, Miller and Jones",Amy Peterson,34,Female,Janetborough,1423.1399999999999,2023,8,36-45
O000247,2025-03-02,P00413,8,16.33,C01679,East,Third,Electronics,Brown-Johnson,Michelle Thomas,39,Male,South Rickychester,130.64,2025,3,46-55
O000248,2025-01-26,P00285,7,159.28,C00890,North,Democrat,Electronics,Rodriguez-Hoffman,Elizabeth Baker,67,Other,Troyfurt,1114.96,2025,1,
O000249,2023-08-01,P00012,5,233.87,C01334,West,Step,Electronics,Fuentes Inc,Kevin Lynch,29,Female,New Nicolemouth,1169.35,2023,8,36-45
O000250,2025-02-24,P00094,4,226.35,C00027,East,Change,Clothing,Roberts PLC,Shannon Baker,38,Male,Port Davidfurt,905.4,2025,2,46-55
O000251,2025-01-16,P00066,4,435.39,C00022,West,Address,Clothing,Williams and Sons,James Howard,44,Female,Alexanderland,1741.56,2025,1,46-55
O000252,2025-03-10,P00105,9,179.1,C01435,West,Boy,Electronics,Atkins-Owen,Meghan Pineda,31,Male,Zacharyfurt,1611.8999999999999,2025,3,36-45
O000253,2024-03-01,P00385,9,230.37,C01432,East,Science,Toys,"Love, Nunez and Hernandez",Teresa Dorsey,18,Other,Amandaville,2073.33,2024,3,26-35
O000254,2024-05-19,P00109,2,316.49,C01440,West,Seat,Home,Rogers-Woodward,Pamela Price,32,Male,Richardberg,632.98,2024,5,36-45
O000255,2024-03-03,P00179,8,113.85,C01887,West,Whom,Toys,Jenkins-Carr,Kenneth Sanchez,52,Other,Lake Kristin,910.8,2024,3,56-65
O000256,2023-09-21,P00251,7,334.9,C00460,West,Large,Beauty,Morgan-Richardson,Michelle Rios,34,Female,Port Daniel,2344.2999999999997,2023,9,36-45
O000257,2024-01-12,P00412,6,252.7,C01267,East,Because,Toys,"Nolan, Meyers and Johnson",Lisa Russell,69,Other,Danahaven,1516.1999999999998,2024,1,
O000258,2024-05-27,P00185,6,213.25,C01285,West,Business,Toys,Watson-Lee,Brandon Williams,65,Female,East David,1279.5,2024,5,
O000259,2025-05-04,P00080,5,203.6,C00936,East,Trip,Beauty,Johnson and Sons,Sarah Snyder,68,Male,Carlton,1018.0,2025,5,
O000260,2023-05-28,P00364,2,394.49,C01613,South,Human,Books,Giles-Rubio,Marvin Schaefer,68,Female,Lake Annettebury,788.98,2023,5,
O000261,2024-06-25,P00181,8,159.25,C01251,South,Heavy,Electronics,Cooper-Haley,Antonio Orozco,62,Other,West Larry,1274.0,2024,6,66+
O000262,2024-12-27,P00273,9,78.74,C01450,West,Ever,Electronics,"Williams, Gould and Lewis",Thomas Logan,63,Other,Ramirezburgh,708.66,2024,12,66+
O000263,2024-11-10,P00347,3,195.74,C00747,North,Force,Home,Brock LLC,Kimberly Robinson,37,Male,Salazarchester,587.22,2024,11,46-55
O000264,2023-10-05,P00078,3,146.56,C01272,West,Minute,Books,Navarro Inc,Brittany Kramer,35,Male,Romanfurt,439.68,2023,10,46-55
O000265,2024-01-04,P00026,4,15.76,C00444,East,Beyond,Electronics,"Estrada, Armstrong and Robinson",Rebecca Martin,28,Male,Ramirezburgh,63.04,2024,1,36-45
O000266,2024-01-20,P00490,7,146.54,C00449,South,Miss,Home,"Waters, Reynolds and Howard",Mark Moore,57,Other,East Jessica,1025.78,2024,1,66+
O000267,2024-10-20,P00408,5,280.75,C00983,South,Just,Beauty,Wood-Johnson,Nicole Taylor,26,Male,Hebertburgh,1403.75,2024,10,36-45
O000268,2024-08-09,P00317,9,364.06,C01181,South,Enough,Toys,Thomas PLC,Monica Stewart,25,Other,Hebertburgh,3276.54,2024,8,36-45
O000269,2025-02-01,P00456,8,289.48,C01392,West,Training,Books,Evans-Butler,Brittany Walker,51,Other,South Joel,2315.84,2025,2,56-65
O000270,2024-09-27,P00404,9,380.96,C00724,East,Table,Home,Jordan-Butler,Alexander York,29,Male,Reynoldsbury,3428.64,2024,9,36-45
O000271,2023-11-10,P00487,3,53.36,C01100,North,Science,Clothing,"Sanchez, Fischer and Carter",Hector Moore,29,Other,Paulview,160.07999999999998,2023,11,36-45
O000272,2023-09-17,P00066,4,390.2,C00335,West,Address,Clothing,Williams and Sons,Natasha Conway,24,Female,South Jeffrey,1560.8,2023,9,26-35
O000273,2024-03-03,P00108,7,431.67,C01657,North,Film,Home,Brown-Perry,Susan Nguyen,57,Female,Mccallberg,3021.69,2024,3,66+
O000274,2024-06-02,P00447,9,235.5,C00043,South,Product,Clothing,Turner Group,Richard Rodriguez,29,Other,South Courtneytown,2119.5,2024,6,36-45
O000275,2024-08-09,P00169,1,204.6,C00095,South,Perform,Beauty,Rodriguez-Brown,Michael Sullivan,27,Male,Moranfurt,204.6,2024,8,36-45
O000276,2023-12-24,P00325,2,167.85,C00964,East,Government,Beauty,Navarro Inc,Cody Ramirez,69,Female,Lake Michellefurt,335.7,2023,12,
O000277,2023-12-03,P00144,2,207.67,C00389,North,Case,Electronics,Giles-Rubio,Rebecca Doyle,54,Female,Lake Crystalstad,415.34,2023,12,56-65
O000278,2023-07-28,P00022,2,480.79,C01192,East,Chair,Electronics,Bennett LLC,Jesse Taylor,21,Male,Archertown,961.58,2023,7,26-35
O000279,2025-03-06,P00276,4,369.5,C00379,East,Sign,Clothing,Hinton Group,Terri Nielsen,57,Female,Romanfurt,1478.0,2025,3,66+
O000280,2024-03-06,P00157,2,28.87,C00821,South,Include,Books,"Dennis, Santana and Adkins",Jorge Reynolds,67,Male,Lake Annettebury,57.74,2024,3,
O000281,2024-06-17,P00226,3,399.85,C01208,South,Police,Electronics,Sandoval Inc,Tiffany Fox,51,Male,Maloneshire,1199.5500000000002,2024,6,56-65
O000282,2024-12-19,P00139,5,83.49,C00410,East,Maybe,Books,Foster-Kelley,Carol Harris,20,Female,West Steven,417.45,2024,12,26-35
O000283,2024-09-25,P00025,9,256.09,C00713,South,Someone,Books,"Henderson, Boyd and Shelton",Erin Olson,45,Other,East Shane,2304.81,2024,9,56-65
O000284,2025-03-02,P00154,6,88.97,C00621,South,Themselves,Home,"Williams, Gould and Lewis",Kathy Thomas,23,Male,West Steven,533.8199999999999,2025,3,26-35
O000285,2024-01-31,P00182,2,28.02,C00962,West,Beautiful,Electronics,Morgan PLC,Leslie Moore,29,Male,Smithview,56.04,2024,1,36-45
O000286,2023-07-10,P00008,3,232.68,C00093,West,Much,Books,Smith Ltd,Ronald Atkinson,32,Other,Archertown,698.04,2023,7,36-45
O000287,2024-11-18,P00405,5,423.17,C01309,West,Test,Clothing,Ward-Wilcox,Taylor Castro,60,Male,Carpenterfort,2115.85,2024,11,66+
O000288,2025-02-11,P00356,6,114.8,C00070,South,Dark,Electronics,Elliott Ltd,Paula Gardner,69,Female,Christophertown,688.8,2025,2,
O000289,2025-04-04,P00216,5,31.91,C00543,South,Where,Home,"Williams, Gould and Lewis",Kimberly Harris,68,Male,Browningview,159.55,2025,4,
O000290,2023-11-30,P00191,5,440.81,C01310,West,Customer,Toys,"Carpenter, Moore and Hurst",Steven Garcia,47,Female,West Christopher,2204.05,2023,11,56-65
O000291,2024-02-23,P00447,8,97.73,C00884,East,Product,Clothing,Turner Group,Evelyn Brown,36,Other,Smithview,781.84,2024,2,46-55
O000292,2023-10-17,P00463,5,479.37,C00069,South,Quite,Electronics,Wood-Johnson,Billy Page,25,Female,Lake Mistyport,2396.85,2023,10,36-45
O000293,2024-08-11,P00144,1,109.96,C01661,North,Case,Electronics,Giles-Rubio,Natasha Wade,24,Male,West Courtney,109.96,2024,8,26-35
O000294,2024-10-20,P00133,5,108.21,C00963,North,Term,Home,Robbins-Roman,Zachary King,64,Female,Lake Amandachester,541.05,2024,10,66+
O000295,2024-04-07,P00364,8,197.47,C01103,West,Human,Books,Giles-Rubio,Kathy Avila DDS,49,Other,Sophiaside,1579.76,2024,4,56-65
O000296,2024-10-16,P00101,1,415.18,C01860,West,Type,Clothing,"King, Gomez and Martinez",Mary Cooper,36,Female,Wandaborough,415.18,2024,10,46-55
O000297,2024-12-11,P00223,4,307.42,C01345,East,Capital,Books,Williams and Sons,Destiny Johnson,45,Female,New Williamstad,1229.68,2024,12,56-65
O000298,2024-02-02,P00097,8,82.99,C00823,North,Line,Books,Atkins-Owen,Catherine Barrett,57,Other,South Michelle,663.92,2024,2,66+
O000299,2023-07-19,P00360,6,293.61,C01237,East,Education,Home,Holden LLC,Lori Dennis,25,Other,East Shane,1761.66,2023,7,36-45
O000300,2023-05-10,P00491,2,163.83,C01564,West,Seem,Beauty,Morgan-Richardson,Makayla Mitchell,59,Other,Lake Michael,327.66,2023,5,66+
O000301,2024-09-06,P00086,2,404.52,C00769,East,Truth,Electronics,Lawson-Hall,Carolyn James,46,Female,Smithview,809.04,2024,9,56-65
O000302,2024-05-14,P00116,9,35.45,C00395,East,Democrat,Home,Martinez-Wilson,Chelsea Bailey,46,Other,New Kristenville,319.05,2024,5,56-65
O000303,2024-10-28,P00386,4,445.1,C00854,East,Coach,Home,Sandoval Inc,Carlos Lewis,44,Other,New Bradley,1780.4,2024,10,46-55
O000304,2024-12-04,P00179,6,277.78,C00854,East,Whom,Toys,Jenkins-Carr,Carlos Lewis,44,Other,New Bradley,1666.6799999999998,2024,12,46-55
O000305,2025-02-21,P00024,4,348.55,C00927,East,Challenge,Beauty,Rogers-Woodward,Robert Adams,63,Female,Veronicaborough,1394.2,2025,2,66+
O000306,2023-05-28,P00065,1,129.18,C00203,North,Whole,Clothing,Rodriguez-Brown,Kimberly Morgan,67,Other,West Raymondshire,129.18,2023,5,
O000307,2023-11-14,P00271,5,152.81,C01836,North,Include,Toys,Scott-Johnson,Rachel Robertson,43,Male,New Jennifer,764.05,2023,11,46-55
O000308,2023-07-04,P00476,6,97.4,C00137,East,Open,Home,Watson-Lee,Patrick Gonzalez,56,Other,Anthonyton,584.4000000000001,2023,7,66+
O000309,2025-02-20,P00206,9,48.91,C00042,South,Blood,Electronics,Allen Ltd,Roger Hicks,66,Other,South Jasmine,440.18999999999994,2025,2,
O000310,2024-09-25,P00294,9,205.41,C01621,East,Next,Home,Snyder LLC,Tammy Long,62,Other,West Blaketown,1848.69,2024,9,66+
O000311,2023-12-22,P00053,6,457.41,C00931,North,While,Toys,Williams and Sons,Aaron Taylor,36,Male,Thorntonton,2744.46,2023,12,46-55
O000312,2024-10-13,P00355,8,5.65,C00481,South,Phone,Clothing,Montes Ltd,Cynthia Walsh,41,Female,Wandaborough,45.2,2024,10,46-55
O000313,2023-08-04,P00205,2,10.08,C01157,South,Assume,Home,Wilson-Cross,Anthony Everett,38,Other,Philipberg,20.16,2023,8,46-55
O000314,2024-07-21,P00387,9,241.94,C00331,West,Likely,Books,"Walker, Cruz and Garcia",Benjamin Moore,51,Other,Port Angelafurt,2177.46,2024,7,56-65
O000315,2023-11-20,P00115,6,306.47,C00618,South,Now,Home,Smith Ltd,Wendy Rowe,18,Female,Wardton,1838.8200000000002,2023,11,26-35
O000316,2024-04-09,P00354,2,347.5,C00765,North,Ability,Beauty,"Murphy, Watkins and Miller",Maria Smith,63,Female,West Sarah,695.0,2024,4,66+
O000317,2023-06-18,P00207,1,312.47,C01871,East,Stay,Books,Petersen-Olson,John Charles,29,Other,Sarahtown,312.47,2023,6,36-45
O000318,2023-11-21,P00402,2,333.23,C01398,South,Manage,Beauty,"Smith, Miller and Jones",Virginia Hill,19,Other,Port Angelafurt,666.46,2023,11,26-35
O000319,2025-01-31,P00490,4,226.59,C01033,East,Miss,Home,"Waters, Reynolds and Howard",Joseph Young,40,Male,New Williamstad,906.36,2025,1,46-55
O000320,2024-12-22,P00301,8,204.48,C01129,East,Continue,Toys,"Bennett, Villegas and Fowler",Stacy Brown,37,Other,Archertown,1635.84,2024,12,46-55
O000321,2023-07-30,P00200,1,295.18,C00304,South,Study,Toys,"Harris, Crawford and Scott",Ariel Duran,38,Male,Port Hollymouth,295.18,2023,7,46-55
O000322,2024-11-03,P00028,7,26.37,C00225,East,Successful,Toys,Wilson-Cross,Russell Little,52,Female,East Karen,184.59,2024,11,56-65
O000323,2024-11-15,P00408,5,225.19,C01016,North,Just,Beauty,Wood-Johnson,Lisa Reese,48,Male,North Anitaview,1125.95,2024,11,56-65
O000324,2024-07-29,P00100,5,378.01,C01866,South,Front,Electronics,"Shaw, Berry and Gregory",Paul Hester,36,Other,Sarahtown,1890.05,2024,7,46-55
O000325,2024-02-25,P00240,2,491.52,C01443,West,Serious,Beauty,"Phillips, Sweeney and Mullen",Luis Scott,21,Female,Port Donna,983.04,2024,2,26-35
O000326,2023-10-18,P00066,2,157.65,C00204,West,Address,Clothing,Williams and Sons,Candice Simpson,67,Male,New Jennifer,315.3,2023,10,
O000327,2024-06-27,P00072,8,74.46,C00884,West,Thank,Books,"Estrada, Armstrong and Robinson",Evelyn Brown,36,Other,Smithview,595.68,2024,6,46-55
O000328,2024-02-23,P00058,7,363.76,C01459,East,Tree,Beauty,Baxter PLC,Destiny Martinez,46,Other,Mccallberg,2546.3199999999997,2024,2,56-65
O000329,2025-04-27,P00332,9,270.53,C00738,North,Sound,Home,Cooper-Haley,Jennifer Reeves,40,Female,East Angelaburgh,2434.7699999999995,2025,4,46-55
